#	t		xZ		yZ		xR		yR		vxZ		vyZ		vxR		vyR		tr		tv		dt
129	114.623672	8.233355e-17	4.753529e-17	6.579084e+06	3.798433e+06	1.367205e-18	7.893558e-19	8.874309e+03	5.123583e+03	1.701716e+00	1.035212e+00	1.035212e+00
130	115.658882	8.374890e-17	4.835245e-17	6.588271e+06	3.803737e+06	1.377572e-18	7.953416e-19	8.868117e+03	5.120008e+03	1.704093e+00	1.038435e+00	1.038435e+00
131	116.697319	8.517942e-17	4.917836e-17	6.597480e+06	3.809054e+06	1.387943e-18	8.013293e-19	8.861924e+03	5.116432e+03	1.706475e+00	1.040049e+00	1.040049e+00
132	117.737366	8.662295e-17	5.001178e-17	6.606697e+06	3.814375e+06	1.398301e-18	8.073095e-19	8.855737e+03	5.112861e+03	1.708859e+00	1.043579e+00	1.043579e+00
133	118.780945	8.808219e-17	5.085427e-17	6.615939e+06	3.819711e+06	1.408666e-18	8.132933e-19	8.849548e+03	5.109287e+03	1.711249e+00	1.045348e+00	1.045348e+00
134	119.826294	8.955474e-17	5.170444e-17	6.625190e+06	3.825052e+06	1.419019e-18	8.192706e-19	8.843365e+03	5.105717e+03	1.713642e+00	1.048984e+00	1.048984e+00
135	120.875275	9.104326e-17	5.256384e-17	6.634466e+06	3.830408e+06	1.429379e-18	8.252519e-19	8.837178e+03	5.102145e+03	1.716041e+00	1.050806e+00	1.050806e+00
136	121.926079	9.254526e-17	5.343102e-17	6.643752e+06	3.835769e+06	1.439727e-18	8.312268e-19	8.830997e+03	5.098577e+03	1.718443e+00	1.054497e+00	1.054497e+00
137	122.980576	9.406345e-17	5.430755e-17	6.653065e+06	3.841145e+06	1.450084e-18	8.372060e-19	8.824813e+03	5.095006e+03	1.720852e+00	1.056347e+00	1.056347e+00
138	124.036926	9.559525e-17	5.519193e-17	6.662387e+06	3.846527e+06	1.460429e-18	8.431789e-19	8.818634e+03	5.091439e+03	1.723263e+00	1.060082e+00	1.060082e+00
139	125.097008	9.714342e-17	5.608577e-17	6.671735e+06	3.851925e+06	1.470782e-18	8.491562e-19	8.812451e+03	5.087869e+03	1.725681e+00	1.061954e+00	1.061954e+00
140	126.158958	9.870532e-17	5.698754e-17	6.681094e+06	3.857328e+06	1.481124e-18	8.551272e-19	8.806274e+03	5.084303e+03	1.728102e+00	1.062891e+00	1.062891e+00
141	127.221848	1.002796e-16	5.789644e-17	6.690454e+06	3.862732e+06	1.491446e-18	8.610868e-19	8.800109e+03	5.080744e+03	1.730523e+00	1.066200e+00	1.066200e+00
142	128.288040	1.018698e-16	5.881453e-17	6.699836e+06	3.868149e+06	1.501772e-18	8.670482e-19	8.793942e+03	5.077184e+03	1.732950e+00	1.070725e+00	1.070725e+00
143	129.358765	1.034778e-16	5.974290e-17	6.709252e+06	3.873585e+06	1.512112e-18	8.730182e-19	8.787767e+03	5.073619e+03	1.735385e+00	1.072994e+00	1.072994e+00
144	130.431763	1.051002e-16	6.067965e-17	6.718681e+06	3.879029e+06	1.522445e-18	8.789840e-19	8.781596e+03	5.070056e+03	1.737824e+00	1.074131e+00	1.074131e+00
